Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1290,21,7,3,25.0,Female,Team Sport,Yoga,49,2.7,7.6,276,Medium,56,73,5.7,1.5,3.8,67.3
1290,22,1,4,25.0,Female,Team Sport,HIIT,25,5.8,8.3,197,Medium,50,80,7.5,6.0,5.2,74.9
1290,23,2,4,25.0,Female,Team Sport,Strength,82,6.6,6.5,0,High,63,64,3.1,4.3,2.8,20.5
1290,24,3,4,25.0,Female,Team Sport,Strength,93,6.6,8.5,197,Medium,55,79,5.0,4.7,3.7,92.3
1290,25,4,4,25.0,Female,Team Sport,Cardio,69,4.5,7.4,145,Medium,58,70,6.8,2.8,2.8,42.2
1290,26,5,4,25.0,Female,Team Sport,Strength,47,6.4,7.9,151,Medium,57,75,5.5,5.6,1.5,64.2
1290,27,6,4,25.0,Female,Team Sport,Yoga,60,3.3,7.0,262,Low,56,79,6.6,1.1,3.6,43.4
1290,28,7,4,25.0,Female,Team Sport,Yoga,30,2.8,8.7,0,Low,52,95,6.9,3.1,4.2,100.0
1291,1,1,1,27.0,Female,Endurance,HIIT,19,7.6,6.4,192,Medium,46,85,6.4,4.0,7.2,74.0
1291,2,2,1,27.0,Female,Endurance,Cardio,75,6.7,7.7,0,Medium,45,82,5.5,3.6,5.2,86.4
