Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1011,23,2,4,30.0,Female,Team Sport,HIIT,37,7.0,7.0,146,Low,61,76,6.3,6.2,5.2,49.2
1011,24,3,4,30.0,Female,Team Sport,Cardio,74,5.2,7.5,143,Low,58,86,7.6,5.5,3.4,70.1
1011,25,4,4,30.0,Female,Team Sport,HIIT,25,7.5,8.6,175,Low,61,75,6.8,7.6,3.5,63.3
1011,26,5,4,30.0,Female,Team Sport,HIIT,30,5.5,7.5,299,Medium,62,70,4.6,4.4,1.7,51.7
1011,27,6,4,30.0,Female,Team Sport,Yoga,59,3.7,7.3,105,Medium,59,76,4.7,4.3,5.0,53.5
1011,28,7,4,30.0,Female,Team Sport,Rest,15,1.0,7.5,160,Medium,61,83,5.7,2.4,3.8,71.5
1012,1,1,1,26.0,Female,Endurance,Cardio,52,5.4,7.8,0,Medium,41,94,7.3,1.7,7.3,83.4
1012,2,2,1,26.0,Female,Endurance,Cardio,74,6.1,7.3,265,Low,48,84,5.3,2.8,4.7,75.7
1012,3,3,1,26.0,Female,Endurance,Cardio,80,5.7,8.3,0,Low,46,86,7.7,2.3,6.9,91.8
1012,4,4,1,26.0,Female,Endurance,Cardio,83,6.2,8.8,196,Low,45,96,7.8,2.0,5.3,100.0
