Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1075,15,1,3,29.0,Female,Endurance,HIIT,25,9.7,6.7,357,High,52,66,3.3,8.0,1.0,13.4
1075,16,2,3,29.0,Female,Endurance,Cardio,84,5.7,6.6,0,High,53,54,1.8,4.5,1.0,0.0
1075,17,3,3,29.0,Female,Endurance,Cardio,55,7.0,7.1,0,High,50,69,3.2,5.6,1.0,30.3
1075,18,4,3,29.0,Female,Endurance,Cardio,67,7.2,8.2,262,Medium,48,78,8.7,7.4,2.9,50.2
1075,19,5,3,29.0,Female,Endurance,HIIT,63,10.0,6.4,271,Medium,50,69,5.1,7.4,1.5,15.9
1075,21,7,3,29.0,Female,Endurance,Yoga,46,4.5,7.0,0,Low,53,72,4.1,4.7,3.8,33.7
1075,22,1,4,29.0,Female,Endurance,Cardio,63,3.7,6.7,289,Medium,50,76,4.6,3.2,2.3,34.5
1075,23,2,4,29.0,Female,Endurance,Cardio,68,4.5,6.8,135,Low,52,65,6.6,5.9,3.0,37.7
1075,24,3,4,29.0,Female,Endurance,HIIT,51,6.7,7.4,290,Medium,47,82,5.0,6.2,2.1,55.9
1075,25,4,4,29.0,Female,Endurance,Cardio,58,3.8,6.4,167,Medium,51,72,4.9,5.5,1.9,35.4
