Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1103,2,2,1,30.0,Male,Strength,HIIT,49,7.3,7.8,0,Low,50,82,6.2,4.4,6.0,83.4
1103,3,3,1,30.0,Male,Strength,Strength,55,7.8,7.4,341,Medium,59,64,5.9,5.9,2.3,37.5
1103,4,4,1,30.0,Male,Strength,HIIT,18,7.4,7.3,254,Low,52,72,6.8,4.9,4.1,47.4
1103,5,5,1,30.0,Male,Strength,Strength,48,7.3,7.5,256,Medium,54,74,6.2,4.6,3.3,70.3
1103,6,6,1,30.0,Male,Strength,Strength,73,5.7,7.2,264,High,58,59,4.5,5.6,3.1,24.3
1103,7,7,1,30.0,Male,Strength,Rest,29,1.0,,238,Medium,51,87,5.5,1.0,6.2,70.1
1103,8,1,2,30.0,Male,Strength,Strength,80,6.5,6.9,282,Medium,53,71,3.9,6.4,1.8,34.4
1103,9,2,2,30.0,Male,Strength,HIIT,20,8.6,8.0,217,Medium,52,77,6.2,6.4,5.2,57.8
1103,10,3,2,30.0,Male,Strength,Strength,62,7.7,7.7,280,Medium,55,71,4.8,6.3,2.3,58.4
1103,11,4,2,30.0,Male,Strength,Strength,94,7.9,6.7,0,High,59,55,3.6,7.4,1.3,3.1
