Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1283,7,7,1,28.0,Male,Strength,Yoga,49,2.9,8.3,232,Medium,46,98,5.7,1.9,3.5,89.7
1283,8,1,2,28.0,Male,Strength,Strength,65,7.9,6.6,216,Medium,51,77,4.1,6.4,2.4,27.0
1283,9,2,2,28.0,Male,Strength,Strength,79,7.7,7.6,178,Medium,50,88,4.3,5.0,3.2,76.3
1283,10,3,2,28.0,Male,Strength,Strength,88,7.8,7.5,252,Medium,50,80,4.5,7.9,2.8,53.4
1283,11,4,2,28.0,Male,Strength,HIIT,30,9.1,7.6,237,Medium,48,87,5.4,9.6,2.9,61.3
1283,12,5,2,28.0,Male,Strength,Strength,71,7.7,7.5,0,Medium,48,82,5.6,5.0,2.8,53.1
1283,13,6,2,28.0,Male,Strength,Yoga,54,3.1,6.8,0,Low,50,86,6.5,3.8,2.8,40.3
1283,14,7,2,28.0,Male,Strength,Rest,19,2.4,7.8,0,Medium,48,93,6.2,3.9,5.5,79.9
1283,15,1,3,28.0,Male,Strength,Strength,68,7.7,8.0,0,Medium,46,89,4.7,5.3,4.8,78.9
1283,16,2,3,28.0,Male,Strength,Strength,46,8.8,6.1,207,High,54,66,3.0,7.2,1.0,0.0
