Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1187,28,7,4,20.0,Female,Mixed,Rest,29,1.7,7.5,263,Medium,56,79,4.3,2.4,3.0,42.0
1188,1,1,1,19.0,Female,Team Sport,Strength,55,5.5,8.2,0,Low,51,101,5.6,2.7,8.1,100.0
1188,2,2,1,19.0,Female,Team Sport,HIIT,27,7.8,7.6,160,Low,54,95,6.8,3.7,6.0,100.0
1188,3,3,1,19.0,Female,Team Sport,HIIT,36,6.6,6.8,179,Low,53,85,5.8,2.8,4.8,84.3
1188,4,4,1,19.0,Female,Team Sport,Cardio,59,5.5,8.3,163,Medium,56,84,5.5,2.2,5.9,89.4
1188,5,5,1,19.0,Female,Team Sport,HIIT,48,8.9,7.0,242,Medium,57,69,5.5,5.2,3.5,40.6
1188,6,6,1,19.0,Female,Team Sport,Rest,10,2.2,6.2,230,Medium,58,83,4.5,3.1,3.3,49.8
1188,7,7,1,19.0,Female,Team Sport,Yoga,55,2.5,7.1,205,High,61,75,3.1,1.6,2.2,39.1
1188,8,1,2,19.0,Female,Team Sport,Strength,56,8.0,7.3,221,Low,52,88,6.6,4.5,5.5,91.9
1188,9,2,2,19.0,Female,Team Sport,HIIT,37,8.7,7.8,287,Medium,58,80,5.6,6.8,1.7,62.3
