Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1182,15,1,3,24.0,Female,Strength,Strength,46,8.0,6.6,304,High,58,59,3.6,5.6,1.0,0.0
1182,16,2,3,24.0,Female,Strength,Strength,63,7.1,8.9,236,Medium,56,67,4.7,5.7,3.9,56.0
1182,17,3,3,24.0,Female,Strength,Strength,71,5.5,7.3,225,Medium,55,72,4.6,5.4,4.3,53.8
1182,18,4,3,24.0,Female,Strength,Strength,77,10.0,8.4,303,High,57,67,5.9,9.7,1.2,50.8
1182,19,5,3,24.0,Female,Strength,Strength,44,8.1,,345,High,60,57,4.2,6.4,1.0,4.5
1182,20,6,3,24.0,Female,Strength,Strength,56,5.4,7.4,0,High,60,52,4.3,7.0,1.0,3.2
1182,21,7,3,24.0,Female,Strength,Rest,33,2.0,8.4,147,Medium,55,77,6.8,3.1,3.5,71.5
1182,22,1,4,24.0,Female,Strength,Strength,83,6.6,8.3,160,Medium,56,70,5.6,6.5,3.7,62.6
1182,23,2,4,24.0,Female,Strength,Strength,70,5.3,8.2,271,Low,54,84,6.8,3.3,6.1,89.5
1182,24,3,4,24.0,Female,Strength,Strength,79,5.3,8.3,0,Medium,56,72,5.9,2.4,2.7,61.8
