Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1036,23,2,4,25.0,Female,Endurance,Cardio,74,3.2,7.8,0,High,47,56,4.8,3.3,2.1,24.5
1036,24,3,4,25.0,Female,Endurance,Cardio,60,5.4,7.4,227,High,48,62,4.5,3.7,3.1,50.6
1036,25,4,4,25.0,Female,Endurance,Cardio,82,4.1,7.3,216,Medium,46,71,6.8,3.5,3.9,48.9
1036,26,5,4,25.0,Female,Endurance,Cardio,75,5.2,7.2,229,Medium,44,68,5.8,5.7,2.4,46.7
1036,27,6,4,25.0,Female,Endurance,Cardio,67,4.2,7.8,0,Low,46,63,5.6,3.7,3.2,58.5
1036,28,7,4,25.0,Female,Endurance,Rest,48,1.9,6.2,0,Low,43,81,5.8,2.8,4.6,66.5
1037,1,1,1,22.0,Male,Endurance,HIIT,47,8.4,8.6,235,Low,41,104,7.5,4.3,6.8,100.0
1037,2,2,1,22.0,Male,Endurance,Cardio,50,3.5,8.7,0,Medium,44,99,6.9,1.3,5.1,100.0
1037,3,3,1,22.0,Male,Endurance,HIIT,30,8.5,7.6,0,Low,45,92,5.1,3.3,5.7,97.8
1037,4,4,1,22.0,Male,Endurance,Cardio,100,5.5,8.6,0,Medium,43,104,6.2,2.8,5.8,100.0
