Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1290,1,1,1,25.0,Female,Team Sport,HIIT,32,8.1,7.1,190,Low,49,82,6.1,2.3,7.0,71.5
1290,2,2,1,25.0,Female,Team Sport,Cardio,69,8.0,7.3,273,High,55,74,3.7,4.0,3.4,52.0
1290,3,3,1,25.0,Female,Team Sport,HIIT,46,9.9,7.8,318,Medium,55,80,4.7,6.7,3.7,64.1
1290,4,4,1,25.0,Female,Team Sport,Cardio,76,4.7,7.8,159,Low,53,79,5.9,4.8,5.0,77.1
1290,5,5,1,25.0,Female,Team Sport,HIIT,26,8.2,7.7,245,Medium,61,66,4.6,6.9,3.9,32.2
1290,6,6,1,25.0,Female,Team Sport,Rest,23,1.6,8.1,0,Medium,52,85,4.9,1.8,4.1,73.6
1290,7,7,1,25.0,Female,Team Sport,Rest,19,1.9,7.9,0,Medium,52,88,5.2,1.0,3.6,67.2
1290,8,1,2,25.0,Female,Team Sport,Strength,71,8.7,7.9,221,Medium,56,76,7.0,7.4,5.2,56.8
1290,9,2,2,25.0,Female,Team Sport,Strength,61,9.2,7.5,240,High,58,69,4.4,6.6,1.0,24.3
1290,10,3,2,25.0,Female,Team Sport,HIIT,21,8.9,7.5,272,Medium,53,69,5.8,7.6,2.7,41.0
