Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1225,26,5,4,27.0,Male,Team Sport,Strength,53,6.7,7.8,0,Medium,62,65,5.7,6.9,2.9,49.9
1225,27,6,4,27.0,Male,Team Sport,Cardio,88,4.7,7.5,169,Medium,61,69,6.0,4.9,1.7,42.2
1225,28,7,4,27.0,Male,Team Sport,Yoga,54,3.6,8.6,0,Low,58,84,8.0,4.5,3.8,93.0
1226,1,1,1,39.0,Male,Strength,Strength,52,6.7,8.5,217,Medium,52,89,7.3,2.9,6.1,88.9
1226,2,2,1,39.0,Male,Strength,Strength,76,7.2,7.2,201,Medium,54,72,5.9,3.9,3.6,61.0
1226,3,3,1,39.0,Male,Strength,Strength,58,7.2,7.2,307,Low,51,74,5.5,3.5,5.3,54.3
1226,4,4,1,39.0,Male,Strength,HIIT,11,7.4,7.3,131,Medium,56,71,4.9,3.4,3.8,42.7
1226,5,5,1,39.0,Male,Strength,Strength,51,6.3,7.6,296,Medium,57,67,5.3,5.0,3.0,35.7
1226,6,6,1,39.0,Male,Strength,Strength,59,9.0,8.5,98,Low,52,76,5.3,5.5,5.9,75.3
1226,7,7,1,39.0,Male,Strength,Yoga,58,2.4,8.0,202,Medium,54,79,7.1,4.3,4.6,65.2
