Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1023,17,3,3,25.0,Female,Team Sport,HIIT,33,10.0,7.3,267,Medium,58,63,5.1,10.0,2.2,24.6
1023,18,4,3,25.0,Female,Team Sport,HIIT,29,7.9,7.8,198,Medium,59,61,5.0,9.1,1.0,27.1
1023,19,5,3,25.0,Female,Team Sport,Strength,58,8.0,,0,Medium,59,66,5.2,7.6,1.8,32.5
1023,20,6,3,25.0,Female,Team Sport,Cardio,64,6.8,7.8,264,High,58,62,5.4,5.8,2.6,35.4
1023,21,7,3,25.0,Female,Team Sport,Yoga,55,4.2,7.2,194,High,53,77,3.7,2.3,1.4,31.3
1023,22,1,4,25.0,Female,Team Sport,Strength,67,4.4,8.1,186,Medium,53,82,5.1,4.2,2.8,80.3
1023,23,2,4,25.0,Female,Team Sport,HIIT,46,6.7,7.3,211,Low,53,84,6.4,7.1,3.8,63.4
1023,24,3,4,25.0,Female,Team Sport,HIIT,35,7.3,8.0,345,Medium,55,76,6.0,7.0,3.6,54.3
1023,25,4,4,25.0,Female,Team Sport,HIIT,48,7.4,7.0,239,Medium,55,79,5.2,7.7,2.8,27.7
1023,26,5,4,25.0,Female,Team Sport,Strength,58,7.0,7.3,196,Medium,53,71,5.3,6.5,1.5,22.7
