Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1050,11,4,2,27.0,Male,Team Sport,HIIT,42,10.0,7.0,400,High,60,66,3.0,8.1,1.0,7.1
1050,12,5,2,27.0,Male,Team Sport,Strength,40,7.0,6.7,0,Medium,63,65,3.4,6.3,1.0,9.4
1050,13,6,2,27.0,Male,Team Sport,Yoga,39,4.2,6.7,205,Low,57,77,6.5,4.4,3.9,50.5
1050,14,7,2,27.0,Male,Team Sport,Yoga,66,3.4,7.9,212,Medium,61,71,5.5,3.4,4.8,37.9
1050,15,1,3,27.0,Male,Team Sport,HIIT,44,9.7,7.7,0,High,62,62,5.7,4.9,2.9,25.8
1050,16,2,3,27.0,Male,Team Sport,Cardio,74,6.4,7.9,312,Medium,59,75,6.2,5.4,3.0,48.7
1050,17,3,3,27.0,Male,Team Sport,Strength,57,8.8,7.8,167,Medium,61,70,6.0,7.7,3.0,49.1
1050,18,4,3,27.0,Male,Team Sport,Strength,74,7.7,8.3,0,Medium,65,69,5.9,8.2,1.4,49.7
1050,19,5,3,27.0,Male,Team Sport,Cardio,56,6.2,7.3,269,High,60,59,3.7,4.7,1.0,9.2
1050,20,6,3,27.0,Male,Team Sport,Yoga,53,5.3,7.2,144,Low,58,74,5.8,4.6,2.7,41.4
