Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1140,28,7,4,28.0,Female,Strength,Yoga,53,1.0,7.9,140,Medium,58,69,4.7,1.0,3.9,68.8
1141,1,1,1,21.0,Male,Strength,Strength,68,7.4,,249,Medium,50,106,5.5,2.2,7.9,90.7
1141,2,2,1,21.0,Male,Strength,HIIT,33,8.6,6.8,273,Low,51,93,4.6,4.5,4.7,72.9
1141,3,3,1,21.0,Male,Strength,Strength,45,6.8,7.7,172,Low,50,94,6.5,3.2,4.0,85.0
1141,4,4,1,21.0,Male,Strength,HIIT,10,6.2,6.4,229,Medium,53,85,4.6,5.4,2.2,30.7
1141,5,5,1,21.0,Male,Strength,Strength,74,6.9,8.3,207,Medium,51,91,4.7,4.1,2.3,81.7
1141,6,6,1,21.0,Male,Strength,Strength,57,6.4,,228,High,53,81,4.2,5.9,3.0,41.2
1141,7,7,1,21.0,Male,Strength,Yoga,52,4.7,6.7,225,High,56,85,4.5,4.9,2.2,49.0
1141,8,1,2,21.0,Male,Strength,Strength,58,7.9,7.4,212,Medium,58,81,4.3,4.7,4.4,68.0
1141,9,2,2,21.0,Male,Strength,Strength,54,6.8,7.6,320,Medium,57,79,5.7,7.8,1.9,38.0
