Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1202,18,4,3,26.0,Male,Combat,HIIT,32,9.2,8.6,235,High,55,75,4.3,9.2,1.6,54.5
1202,19,5,3,26.0,Male,Combat,HIIT,41,10.0,8.4,0,High,54,68,3.9,9.7,1.3,23.6
1202,20,6,3,26.0,Male,Combat,Yoga,45,3.4,6.8,314,Medium,56,72,3.6,5.6,1.0,17.9
1202,21,7,3,26.0,Male,Combat,Rest,10,1.9,7.3,158,Medium,54,79,5.7,3.0,3.2,50.9
1202,22,1,4,26.0,Male,Combat,HIIT,41,7.8,7.6,221,Low,50,83,6.4,7.9,3.8,72.4
1202,23,2,4,26.0,Male,Combat,Cardio,75,6.3,7.8,223,Medium,52,81,5.9,4.6,3.6,66.3
1202,24,3,4,26.0,Male,Combat,Strength,66,6.2,8.9,0,Medium,47,90,5.5,5.5,3.1,92.4
1202,25,4,4,26.0,Male,Combat,HIIT,46,7.1,8.3,268,Low,53,87,6.1,7.4,3.9,56.7
1202,26,5,4,26.0,Male,Combat,HIIT,33,6.0,8.3,117,Low,50,86,6.4,5.9,5.1,70.8
1202,27,6,4,26.0,Male,Combat,Cardio,73,6.4,8.1,180,Low,50,82,6.9,6.5,3.7,74.0
