Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1175,11,4,2,27.0,Male,Mixed,Strength,58,9.1,7.6,242,High,60,55,4.1,8.4,1.8,19.3
1175,12,5,2,27.0,Male,Mixed,Cardio,62,6.0,7.1,0,Medium,61,53,6.4,5.6,2.7,12.5
1175,13,6,2,27.0,Male,Mixed,Cardio,75,5.8,7.4,213,High,63,55,5.7,4.8,1.7,26.2
1175,14,7,2,27.0,Male,Mixed,Rest,10,1.3,7.0,0,Medium,59,73,4.7,1.5,3.9,43.2
1175,15,1,3,27.0,Male,Mixed,Strength,65,6.6,8.1,214,Medium,62,61,5.4,4.6,3.1,48.6
1175,16,2,3,27.0,Male,Mixed,Cardio,90,5.3,7.7,291,Medium,58,63,4.6,4.4,3.7,36.2
1175,17,3,3,27.0,Male,Mixed,Strength,34,8.6,7.8,308,Medium,59,64,5.5,6.7,2.8,41.0
1175,18,4,3,27.0,Male,Mixed,Strength,75,6.8,7.9,327,Medium,62,61,5.2,6.9,1.5,46.3
1175,19,5,3,27.0,Male,Mixed,HIIT,42,8.5,6.3,0,High,63,53,3.3,8.7,2.1,0.4
1175,20,6,3,27.0,Male,Mixed,Rest,10,1.6,9.0,187,Low,59,81,6.2,4.7,3.4,77.5
