Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1251,13,6,2,28.0,Female,Combat,Rest,10,1.0,7.6,94,Medium,61,62,5.6,3.2,3.0,30.2
1251,14,7,2,28.0,Female,Combat,Rest,23,1.0,8.1,272,Medium,55,74,6.7,1.0,4.4,67.2
1251,15,1,3,28.0,Female,Combat,HIIT,29,9.3,8.2,208,Medium,58,56,5.5,8.0,4.9,49.3
1251,16,2,3,28.0,Female,Combat,Strength,42,9.9,7.6,191,Medium,64,50,6.5,9.7,1.0,4.5
1251,17,3,3,28.0,Female,Combat,Strength,86,8.6,7.4,267,Medium,58,61,4.6,7.2,1.9,39.4
1251,18,4,3,28.0,Female,Combat,Strength,64,6.9,7.2,275,High,61,52,3.2,7.2,1.0,15.0
1251,19,5,3,28.0,Female,Combat,HIIT,22,10.0,7.4,303,Medium,63,49,3.1,7.2,2.1,25.7
1251,20,6,3,28.0,Female,Combat,Yoga,57,3.0,6.5,261,Medium,60,46,4.2,3.6,2.7,0.0
1251,21,7,3,28.0,Female,Combat,Rest,19,1.7,,202,Medium,62,53,4.6,2.4,4.3,17.8
1251,22,1,4,28.0,Female,Combat,HIIT,40,6.4,8.3,310,Low,56,62,5.7,4.0,5.4,67.5
