Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1251,23,2,4,28.0,Female,Combat,Cardio,66,6.8,,360,High,59,54,2.1,5.1,1.0,0.0
1251,24,3,4,28.0,Female,Combat,HIIT,39,5.9,7.5,221,Low,60,52,6.9,5.5,4.0,31.7
1251,25,4,4,28.0,Female,Combat,Cardio,81,5.2,7.2,242,Medium,62,63,5.3,5.4,2.8,17.8
1251,26,5,4,28.0,Female,Combat,HIIT,19,6.4,6.9,327,High,63,48,4.7,5.1,2.4,0.0
1251,27,6,4,28.0,Female,Combat,Yoga,47,3.4,7.2,178,Low,61,64,7.2,3.1,3.6,41.8
1251,28,7,4,28.0,Female,Combat,Yoga,65,3.0,7.6,113,Low,55,70,4.6,2.0,4.2,65.2
1252,1,1,1,35.0,Female,Endurance,HIIT,28,9.3,8.6,0,Low,47,59,7.7,4.2,7.8,76.9
1252,2,2,1,35.0,Female,Endurance,Cardio,69,6.4,7.2,170,Low,51,51,6.7,2.2,6.5,37.3
1252,3,3,1,35.0,Female,Endurance,Cardio,64,5.2,7.0,273,High,55,30,4.8,3.2,3.9,0.0
1252,4,4,1,35.0,Female,Endurance,Cardio,65,8.4,8.0,0,Medium,52,48,6.2,4.3,4.2,34.0
