Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1003,7,7,1,31.0,Male,Team Sport,Yoga,48,2.6,7.3,188,Medium,56,67,4.4,3.1,5.4,54.4
1003,8,1,2,31.0,Male,Team Sport,Cardio,74,5.2,7.3,220,Low,63,60,4.7,4.6,4.2,42.5
1003,9,2,2,31.0,Male,Team Sport,Strength,66,8.8,7.7,258,Medium,57,70,5.6,5.6,3.9,58.8
1003,10,3,2,31.0,Male,Team Sport,Cardio,73,7.7,7.1,226,Medium,59,60,4.4,6.6,1.5,18.9
1003,11,4,2,31.0,Male,Team Sport,Cardio,58,5.3,8.4,191,Medium,64,48,6.2,6.0,3.7,33.7
1003,12,5,2,31.0,Male,Team Sport,Strength,59,6.6,7.9,173,Low,57,61,6.1,5.2,3.9,37.4
1003,13,6,2,31.0,Male,Team Sport,Yoga,69,3.1,7.8,67,Low,56,70,8.1,2.3,5.2,67.2
1003,14,7,2,31.0,Male,Team Sport,Yoga,49,3.8,6.9,349,High,60,57,4.5,3.0,1.7,18.5
1003,15,1,3,31.0,Male,Team Sport,HIIT,10,9.3,7.7,0,High,59,54,4.7,7.4,2.1,24.1
1003,16,2,3,31.0,Male,Team Sport,Cardio,68,7.1,8.2,0,High,63,52,5.5,5.2,4.3,12.8
