Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1034,9,2,2,29.0,Female,Mixed,Cardio,81,6.6,7.2,0,Medium,65,65,5.8,6.4,1.0,30.4
1034,10,3,2,29.0,Female,Mixed,Cardio,28,5.5,7.1,0,High,68,64,5.5,3.5,3.6,32.1
1034,11,4,2,29.0,Female,Mixed,Strength,55,5.6,6.9,0,Medium,66,64,4.0,5.2,2.2,34.4
1034,12,5,2,29.0,Female,Mixed,HIIT,12,8.2,7.6,213,Low,65,64,6.9,7.5,4.0,55.0
1034,13,6,2,29.0,Female,Mixed,Yoga,70,2.2,7.5,240,Medium,66,70,3.7,3.2,3.0,48.7
1034,14,7,2,29.0,Female,Mixed,Rest,31,1.0,7.4,137,Low,61,80,5.5,1.8,5.3,79.7
1034,15,1,3,29.0,Female,Mixed,Cardio,58,6.9,6.6,323,Medium,65,59,4.3,5.0,1.4,15.4
1034,16,2,3,29.0,Female,Mixed,Strength,68,8.1,7.3,327,Medium,64,62,5.5,6.2,4.7,43.0
1034,17,3,3,29.0,Female,Mixed,Strength,79,9.7,7.3,226,Medium,68,60,5.5,7.0,1.5,20.0
1034,18,4,3,29.0,Female,Mixed,HIIT,51,9.9,7.2,213,High,65,51,6.0,8.6,1.0,0.0
