Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1170,11,4,2,23.0,Female,Team Sport,HIIT,43,8.6,7.2,298,High,59,70,4.6,8.2,3.9,23.5
1170,12,5,2,23.0,Female,Team Sport,HIIT,37,9.9,7.4,200,Medium,58,77,4.6,10.0,1.0,52.1
1170,13,6,2,23.0,Female,Team Sport,Rest,33,1.6,6.9,0,Medium,58,81,4.3,2.7,3.6,50.5
1170,14,7,2,23.0,Female,Team Sport,Yoga,42,5.1,7.6,237,Medium,59,74,5.1,3.9,2.2,48.0
1170,15,1,3,23.0,Female,Team Sport,HIIT,10,8.9,6.8,372,High,59,70,3.6,7.4,1.2,28.1
1170,16,2,3,23.0,Female,Team Sport,Cardio,75,6.9,8.1,203,Medium,57,82,5.2,6.7,3.9,61.9
1170,17,3,3,23.0,Female,Team Sport,HIIT,13,9.0,6.4,0,High,60,69,4.4,7.1,2.2,15.7
1170,18,4,3,23.0,Female,Team Sport,HIIT,51,10.0,6.9,281,High,62,70,3.8,9.1,2.3,26.3
1170,19,5,3,23.0,Female,Team Sport,Cardio,63,6.8,6.4,0,Medium,62,64,4.6,6.0,2.0,12.9
1170,20,6,3,23.0,Female,Team Sport,Cardio,58,8.6,7.6,278,Medium,62,77,4.6,7.9,1.1,57.1
