Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1228,12,5,2,22.0,Non-binary,Team Sport,Strength,78,7.2,7.7,0,Medium,61,76,5.4,7.6,1.4,36.6
1228,13,6,2,22.0,Non-binary,Team Sport,Cardio,63,5.3,6.8,168,Medium,58,90,5.4,3.9,2.1,37.8
1228,14,7,2,22.0,Non-binary,Team Sport,Yoga,58,3.7,8.8,171,Medium,58,96,6.1,2.2,3.1,98.9
1228,15,1,3,22.0,Non-binary,Team Sport,HIIT,24,7.0,7.7,214,Medium,60,88,6.4,6.4,3.0,51.3
1228,16,2,3,22.0,Non-binary,Team Sport,HIIT,50,9.7,,228,High,62,79,5.2,9.2,1.0,33.8
1228,17,3,3,22.0,Non-binary,Team Sport,Strength,52,8.3,6.8,237,Medium,62,82,4.1,8.2,1.0,41.2
1228,18,4,3,22.0,Non-binary,Team Sport,HIIT,43,9.2,7.8,0,Medium,56,87,5.4,9.2,4.4,70.8
1228,19,5,3,22.0,Non-binary,Team Sport,Strength,79,8.0,7.1,200,Medium,61,80,3.5,8.1,1.0,38.1
1228,20,6,3,22.0,Non-binary,Team Sport,Rest,14,1.0,6.2,243,Medium,63,83,4.2,3.1,2.0,39.8
1228,21,7,3,22.0,Non-binary,Team Sport,Rest,11,3.0,8.0,100,Medium,57,102,6.0,2.5,2.3,100.0
