Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1135,28,7,4,21.0,Female,Endurance,Yoga,26,3.2,7.9,219,Low,44,98,7.2,1.1,4.3,100.0
1136,1,1,1,28.0,Male,Combat,HIIT,31,8.7,7.5,260,Medium,52,92,6.0,4.7,6.0,87.2
1136,2,2,1,28.0,Male,Combat,Strength,58,7.8,8.1,211,Medium,50,96,5.5,5.3,6.2,93.9
1136,3,3,1,28.0,Male,Combat,HIIT,53,6.7,8.1,0,Low,53,82,5.0,4.8,6.2,66.4
1136,4,4,1,28.0,Male,Combat,HIIT,34,8.0,8.9,245,High,52,69,4.3,4.4,3.5,65.9
1136,5,5,1,28.0,Male,Combat,HIIT,30,7.2,8.4,250,Medium,51,85,6.5,6.0,3.3,67.1
1136,6,6,1,28.0,Male,Combat,Cardio,63,6.3,7.1,207,Medium,55,75,5.4,4.9,2.1,50.7
1136,7,7,1,28.0,Male,Combat,Yoga,59,3.9,8.2,215,Medium,50,91,5.6,2.9,3.2,92.8
1136,8,1,2,28.0,Male,Combat,HIIT,36,8.6,7.5,183,Medium,53,84,3.9,6.3,2.9,52.4
1136,9,2,2,28.0,Male,Combat,HIIT,26,8.2,8.1,176,Medium,51,87,6.8,6.7,3.4,61.6
