Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1093,12,5,2,26.0,Female,Endurance,Cardio,43,6.2,,324,High,53,67,3.4,6.7,1.0,24.6
1093,13,6,2,26.0,Female,Endurance,Cardio,69,8.7,8.6,206,Medium,51,78,6.6,7.3,1.5,73.3
1093,14,7,2,26.0,Female,Endurance,Rest,25,2.0,6.9,0,Medium,54,86,6.2,2.1,4.4,61.4
1093,15,1,3,26.0,Female,Endurance,Cardio,76,7.3,7.6,0,Medium,53,69,4.2,8.2,2.8,58.5
1093,16,2,3,26.0,Female,Endurance,Cardio,51,5.7,7.1,261,Medium,48,82,5.5,4.9,4.4,40.3
1093,17,3,3,26.0,Female,Endurance,Cardio,65,5.6,7.8,198,Medium,51,77,4.6,2.8,3.4,150.0
1093,18,4,3,26.0,Female,Endurance,Cardio,67,7.4,8.3,0,Medium,49,80,5.7,4.7,4.1,69.0
1093,19,5,3,26.0,Female,Endurance,HIIT,30,9.2,6.0,332,High,55,61,4.2,9.5,1.0,3.6
1093,20,6,3,26.0,Female,Endurance,Cardio,79,7.7,7.4,255,Medium,55,62,5.8,7.8,2.4,21.6
1093,21,7,3,26.0,Female,Endurance,Rest,17,1.9,7.0,252,Medium,50,79,4.3,3.4,2.7,47.3
