Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1073,11,4,2,28.0,Non-binary,Team Sport,HIIT,17,9.7,6.7,370,High,62,62,3.4,9.3,1.0,9.9
1073,12,5,2,28.0,Non-binary,Team Sport,HIIT,13,8.8,7.7,341,Medium,56,75,5.1,8.3,1.7,35.2
1073,13,6,2,28.0,Non-binary,Team Sport,Cardio,63,6.8,,347,High,62,64,4.5,7.9,2.4,9.8
1073,14,7,2,28.0,Non-binary,Team Sport,Yoga,89,1.3,,0,High,58,78,3.0,1.6,3.0,28.3
1073,15,1,3,28.0,Non-binary,Team Sport,Strength,74,7.8,,149,Medium,58,81,4.0,6.3,3.6,57.1
1073,16,2,3,28.0,Non-binary,Team Sport,Cardio,87,7.3,7.4,271,Medium,59,78,4.4,8.2,1.0,27.3
1073,17,3,3,28.0,Non-binary,Team Sport,Strength,72,8.0,7.1,334,Medium,58,70,4.2,9.0,1.0,19.7
1073,18,4,3,28.0,Non-binary,Team Sport,Cardio,72,7.8,7.0,287,Medium,62,73,5.1,8.7,1.5,21.3
1073,19,5,3,28.0,Non-binary,Team Sport,HIIT,46,10.0,8.4,0,Medium,60,73,4.3,8.1,1.0,48.5
1073,20,6,3,28.0,Non-binary,Team Sport,Cardio,62,5.8,7.3,324,Medium,59,70,6.0,6.3,2.7,38.7
