Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1105,28,7,4,25.0,Female,Team Sport,Yoga,49,4.2,9.0,231,Medium,55,92,6.2,3.0,4.9,100.0
1106,1,1,1,21.0,Male,Team Sport,HIIT,34,7.2,7.4,185,Low,56,94,5.9,2.4,7.8,100.0
1106,2,2,1,21.0,Male,Team Sport,Cardio,75,6.8,7.3,257,Low,56,88,6.5,4.7,6.9,86.6
1106,3,3,1,21.0,Male,Team Sport,Cardio,58,6.6,7.3,0,Medium,60,78,4.9,4.5,6.1,68.9
1106,4,4,1,21.0,Male,Team Sport,HIIT,46,8.0,7.7,180,Low,58,88,5.7,7.5,5.8,68.1
1106,5,5,1,21.0,Male,Team Sport,Strength,65,6.7,7.3,214,Medium,60,81,3.6,5.9,3.8,65.0
1106,6,6,1,21.0,Male,Team Sport,Rest,10,1.0,6.9,0,Medium,60,88,4.8,3.0,6.8,63.1
1106,7,7,1,21.0,Male,Team Sport,Rest,10,1.0,8.3,0,Medium,53,99,5.8,2.1,6.1,96.3
1106,8,1,2,21.0,Male,Team Sport,Strength,64,6.9,7.4,218,High,60,89,6.0,4.1,4.0,76.2
1106,9,2,2,21.0,Male,Team Sport,HIIT,28,7.7,7.8,0,High,61,75,4.1,7.4,1.0,52.4
