Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1025,21,7,3,24.0,Female,Strength,Rest,10,1.3,6.7,214,Medium,60,69,4.5,3.4,1.3,33.9
1025,22,1,4,24.0,Female,Strength,Strength,86,6.7,7.1,139,Medium,59,73,4.4,5.0,4.1,51.7
1025,23,2,4,24.0,Female,Strength,HIIT,23,7.4,6.7,303,High,58,74,4.6,6.9,1.7,34.3
1025,24,3,4,24.0,Female,Strength,Strength,41,5.8,6.9,117,Medium,57,79,6.5,6.8,3.1,43.8
1025,25,4,4,24.0,Female,Strength,Strength,81,6.1,6.9,174,Medium,55,78,5.0,5.7,2.8,50.9
1025,26,5,4,24.0,Female,Strength,Strength,56,7.5,7.8,0,Medium,56,78,5.0,6.8,3.1,52.8
1025,27,6,4,24.0,Female,Strength,Strength,66,6.4,7.8,86,Low,58,74,5.9,5.6,2.5,67.4
1025,28,7,4,24.0,Female,Strength,Rest,10,1.9,7.7,318,Medium,54,86,5.2,2.7,4.8,66.0
1026,1,1,1,29.0,Male,Mixed,Strength,93,8.4,8.8,239,Low,53,93,8.4,4.4,7.6,100.0
1026,2,2,1,29.0,Male,Mixed,HIIT,57,7.9,8.3,221,Low,55,97,7.4,2.0,5.9,100.0
