Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1281,3,3,1,18.0,Female,Combat,Strength,64,7.4,8.3,239,Medium,58,78,5.5,6.0,5.4,78.7
1281,4,4,1,18.0,Female,Combat,HIIT,27,9.7,8.1,0,Medium,55,82,5.3,7.6,3.7,67.7
1281,5,5,1,18.0,Female,Combat,HIIT,66,7.7,8.0,0,High,60,77,5.1,7.4,2.1,46.3
1281,6,6,1,18.0,Female,Combat,Cardio,59,5.7,7.1,259,Medium,61,79,4.9,5.8,1.3,45.3
1281,7,7,1,18.0,Female,Combat,Yoga,43,2.4,8.5,225,Low,60,83,5.9,3.3,5.6,69.4
1281,8,1,2,18.0,Female,Combat,HIIT,37,8.9,7.9,242,Medium,59,72,7.3,8.2,1.8,53.3
1281,9,2,2,18.0,Female,Combat,Strength,63,7.8,7.3,307,High,62,63,3.9,7.3,1.2,31.8
1281,10,3,2,18.0,Female,Combat,HIIT,47,8.9,8.2,207,Medium,59,72,5.7,5.4,1.8,50.2
1281,11,4,2,18.0,Female,Combat,HIIT,48,8.4,7.9,299,Medium,60,64,6.0,7.0,1.4,39.4
1281,12,5,2,18.0,Female,Combat,Strength,50,7.1,7.6,240,Medium,63,58,6.3,8.4,1.0,22.9
