Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1126,10,3,2,33.0,Female,Team Sport,Strength,55,9.5,8.0,183,Low,63,43,6.0,8.1,3.1,25.1
1126,11,4,2,33.0,Female,Team Sport,HIIT,61,8.6,8.4,192,Medium,60,54,5.6,5.1,3.1,25.3
1126,12,5,2,33.0,Female,Team Sport,HIIT,22,7.7,,336,High,64,37,2.7,7.9,1.0,0.0
1126,13,6,2,33.0,Female,Team Sport,Yoga,50,3.2,6.7,182,Medium,61,45,4.7,5.0,1.0,0.0
1126,14,7,2,33.0,Female,Team Sport,Yoga,32,3.6,8.5,0,Low,57,65,5.6,3.8,4.5,48.9
1126,15,1,3,33.0,Female,Team Sport,Strength,55,8.0,6.5,0,High,63,43,3.3,6.2,2.6,0.0
1126,16,2,3,33.0,Female,Team Sport,HIIT,23,10.0,6.7,0,Medium,62,38,4.0,9.1,1.0,0.0
1126,17,3,3,33.0,Female,Team Sport,Strength,57,10.0,6.5,362,High,65,34,4.4,10.0,1.0,0.0
1126,18,4,3,33.0,Female,Team Sport,HIIT,39,7.9,6.7,264,Medium,63,45,4.9,7.8,1.9,2.9
1126,19,5,3,33.0,Female,Team Sport,Strength,71,7.6,7.1,175,Medium,59,41,5.9,7.8,1.2,0.0
