Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1084,14,7,2,20.0,Female,Team Sport,Rest,16,1.0,7.1,161,Medium,59,92,5.7,2.6,2.4,49.3
1084,15,1,3,20.0,Female,Team Sport,Strength,74,7.2,,324,High,61,72,4.1,6.6,3.2,28.2
1084,16,2,3,20.0,Female,Team Sport,HIIT,48,9.6,7.5,267,Medium,65,86,5.4,8.0,1.0,44.7
1084,17,3,3,20.0,Female,Team Sport,Cardio,80,7.3,6.3,253,Medium,61,76,4.1,7.8,1.0,24.9
1084,18,4,3,20.0,Female,Team Sport,Strength,46,7.4,7.0,346,High,64,77,3.1,8.0,1.0,24.4
1084,19,5,3,20.0,Female,Team Sport,Strength,63,8.7,7.2,0,High,63,83,3.6,9.0,1.0,41.9
1084,20,6,3,20.0,Female,Team Sport,Yoga,58,4.9,8.1,0,Medium,62,87,6.3,4.0,2.5,58.0
1084,21,7,3,20.0,Female,Team Sport,Rest,11,2.8,7.8,167,Medium,57,100,6.6,4.3,5.0,83.0
1084,22,1,4,20.0,Female,Team Sport,HIIT,15,7.3,8.9,210,Low,57,94,7.4,6.8,5.1,96.5
1084,23,2,4,20.0,Female,Team Sport,Strength,50,5.9,8.2,0,Medium,58,90,5.0,3.6,3.4,65.3
