Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1090,16,2,3,29.0,Female,Team Sport,Strength,57,7.9,6.4,176,Medium,64,64,4.4,6.0,4.6,15.3
1090,17,3,3,29.0,Female,Team Sport,Cardio,66,6.5,6.8,193,Low,62,60,5.4,7.0,4.3,24.7
1090,18,4,3,29.0,Female,Team Sport,HIIT,36,10.0,7.9,236,Medium,61,66,5.2,5.3,1.7,47.1
1090,19,5,3,29.0,Female,Team Sport,Strength,56,7.5,7.0,0,Medium,64,60,5.3,8.4,1.0,19.1
1090,20,6,3,29.0,Female,Team Sport,Cardio,72,7.0,,250,High,64,62,3.6,8.1,1.0,9.3
1090,21,7,3,29.0,Female,Team Sport,Rest,27,1.1,7.9,118,Medium,56,81,5.9,1.0,5.7,84.3
1090,22,1,4,29.0,Female,Team Sport,HIIT,36,9.2,6.8,243,Medium,61,62,4.3,7.9,2.4,21.4
1090,23,2,4,29.0,Female,Team Sport,HIIT,44,9.0,7.1,0,High,63,57,5.0,8.1,2.8,10.1
1090,24,3,4,29.0,Female,Team Sport,HIIT,10,6.9,8.1,236,Medium,65,64,5.3,6.1,4.5,55.8
1090,25,4,4,29.0,Female,Team Sport,HIIT,28,7.4,6.9,232,Medium,62,65,6.6,6.3,3.0,32.1
