Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1132,22,1,4,29.0,Male,Mixed,Strength,84,4.7,,337,High,67,57,2.9,4.4,1.3,5.0
1132,23,2,4,29.0,Male,Mixed,Cardio,48,4.0,6.6,150,Medium,62,73,6.9,2.9,3.4,27.3
1132,24,3,4,29.0,Male,Mixed,HIIT,38,7.0,7.3,380,Medium,62,65,5.5,6.5,2.5,18.4
1132,25,4,4,29.0,Male,Mixed,HIIT,49,7.2,6.8,287,Medium,65,68,5.0,4.4,1.0,27.2
1132,26,5,4,29.0,Male,Mixed,HIIT,31,5.5,7.7,188,Medium,62,73,6.1,3.5,4.5,47.6
1132,27,6,4,29.0,Male,Mixed,Rest,37,1.0,7.3,231,Low,62,90,7.3,1.0,4.6,83.5
1132,28,7,4,29.0,Male,Mixed,Rest,28,1.0,7.5,284,Medium,57,86,4.2,1.0,4.1,88.8
1133,1,1,1,25.0,Female,Endurance,Cardio,91,6.7,8.3,229,Low,46,84,4.6,2.5,8.1,97.4
1133,2,2,1,25.0,Female,Endurance,HIIT,42,7.5,7.2,250,Medium,47,64,4.9,4.6,4.4,38.4
1133,3,3,1,25.0,Female,Endurance,HIIT,57,8.3,7.3,0,Medium,49,64,4.7,5.9,4.6,57.4
