Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1000,11,4,2,28.0,Male,Team Sport,HIIT,37,7.6,6.8,302,High,60,65,5.9,7.7,1.0,16.8
1000,12,5,2,28.0,Male,Team Sport,Cardio,38,6.7,5.7,0,High,63,48,3.7,5.0,1.0,0.0
1000,13,6,2,28.0,Male,Team Sport,Cardio,62,4.4,6.2,282,Medium,61,70,4.2,5.2,3.3,19.5
1000,14,7,2,28.0,Male,Team Sport,Yoga,56,3.3,7.1,196,Medium,62,70,6.6,3.1,5.4,33.0
1000,15,1,3,28.0,Male,Team Sport,Cardio,67,8.0,8.4,0,Medium,62,70,6.1,6.9,4.3,54.3
1000,16,2,3,28.0,Male,Team Sport,HIIT,35,8.2,7.0,352,High,61,68,3.1,7.7,1.4,23.0
1000,17,3,3,28.0,Male,Team Sport,Strength,68,6.6,7.5,288,Medium,63,62,5.6,5.8,2.3,7.9
1000,18,4,3,28.0,Male,Team Sport,HIIT,29,9.6,6.7,297,High,64,61,3.5,10.0,1.0,10.4
1000,19,5,3,28.0,Male,Team Sport,Cardio,70,7.9,7.4,0,Medium,60,66,5.2,6.2,1.1,25.2
1000,20,6,3,28.0,Male,Team Sport,Cardio,68,7.0,7.7,250,Medium,62,58,4.7,4.8,3.7,18.2
