Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1092,10,3,2,24.0,Non-binary,Strength,Strength,78,7.2,6.7,195,Medium,56,76,4.7,5.9,1.7,44.1
1092,11,4,2,24.0,Non-binary,Strength,Strength,78,7.3,7.6,301,Medium,52,92,5.4,8.1,1.7,53.7
1092,12,5,2,24.0,Non-binary,Strength,Strength,63,8.4,,400,High,57,73,4.3,7.4,1.9,18.4
1092,13,6,2,24.0,Non-binary,Strength,Yoga,89,2.6,8.4,126,Medium,51,104,7.3,4.6,5.4,93.6
1092,14,7,2,24.0,Non-binary,Strength,Yoga,74,4.1,6.2,94,Medium,51,87,4.2,3.1,2.5,35.5
1092,15,1,3,24.0,Non-binary,Strength,Strength,57,8.6,7.2,0,Medium,54,75,5.2,6.7,1.3,23.5
1092,16,2,3,24.0,Non-binary,Strength,Strength,67,8.8,6.9,283,Medium,54,80,3.9,7.6,1.7,42.7
1092,17,3,3,24.0,Non-binary,Strength,Strength,41,8.8,7.8,273,Medium,50,83,5.6,7.1,2.2,62.8
1092,18,4,3,24.0,Non-binary,Strength,HIIT,35,10.0,7.2,277,High,54,85,4.5,8.9,1.0,40.7
1092,19,5,3,24.0,Non-binary,Strength,Strength,85,8.0,8.3,312,Medium,54,85,5.2,5.6,1.2,59.9
