Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1196,16,2,3,29.0,Male,Combat,Cardio,75,7.7,,295,High,62,65,5.3,4.4,1.6,15.7
1196,17,3,3,29.0,Male,Combat,HIIT,46,8.0,7.3,296,Medium,59,68,4.2,7.0,1.0,28.6
1196,18,4,3,29.0,Male,Combat,Cardio,53,6.3,6.8,0,Medium,61,76,5.8,6.4,3.0,27.0
1196,19,5,3,29.0,Male,Combat,Strength,59,7.8,6.6,303,High,60,62,3.3,7.3,1.0,10.6
1196,20,6,3,29.0,Male,Combat,Cardio,69,7.2,6.8,0,High,66,58,4.4,7.3,1.0,0.0
1196,21,7,3,29.0,Male,Combat,Yoga,57,2.8,7.7,184,Medium,60,68,4.6,4.1,3.4,40.4
1196,22,1,4,29.0,Male,Combat,HIIT,10,6.5,8.8,281,Medium,58,79,6.6,5.6,3.9,70.8
1196,23,2,4,29.0,Male,Combat,Strength,50,4.8,7.9,184,Low,61,76,7.1,4.8,5.5,66.1
1196,24,3,4,29.0,Male,Combat,Strength,65,5.4,7.4,216,Medium,59,72,6.3,5.5,4.9,44.6
1196,25,4,4,29.0,Male,Combat,Strength,77,5.4,7.2,309,High,63,70,3.7,3.9,2.3,50.5
