Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1006,23,2,4,27.0,Male,Team Sport,Strength,71,8.2,7.6,151,Medium,64,64,5.5,8.2,3.0,43.3
1006,24,3,4,27.0,Male,Team Sport,HIIT,19,6.7,7.5,222,Medium,59,65,5.3,7.5,2.8,27.3
1006,25,4,4,27.0,Male,Team Sport,HIIT,18,7.7,8.9,262,Medium,59,63,6.1,5.7,1.0,41.7
1006,26,5,4,27.0,Male,Team Sport,Cardio,63,4.9,7.7,215,Medium,63,61,4.7,6.4,2.9,36.7
1006,27,6,4,27.0,Male,Team Sport,Yoga,60,3.2,7.0,316,Medium,60,66,3.9,2.2,4.1,24.6
1006,28,7,4,27.0,Male,Team Sport,Yoga,75,2.8,6.8,93,Low,60,73,4.1,2.1,3.5,51.7
1007,1,1,1,24.0,Female,Team Sport,HIIT,57,6.3,,0,Low,58,85,6.5,4.6,5.7,94.3
1007,2,2,1,24.0,Female,Team Sport,Cardio,66,5.6,6.9,231,Medium,58,77,6.9,3.2,6.2,50.1
1007,3,3,1,24.0,Female,Team Sport,Strength,69,7.9,7.7,221,Low,61,77,7.8,4.4,5.6,81.1
1007,4,4,1,24.0,Female,Team Sport,Strength,76,6.3,8.0,0,Medium,62,61,5.3,4.4,5.9,41.4
