Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1031,13,6,2,24.0,Female,Endurance,Cardio,63,5.4,8.0,0,Medium,54,78,5.5,4.7,3.2,49.5
1031,14,7,2,24.0,Female,Endurance,Rest,29,1.6,6.7,116,Low,52,74,6.4,3.0,3.3,58.1
1031,15,1,3,24.0,Female,Endurance,HIIT,28,10.0,7.0,0,Medium,57,67,4.8,7.8,4.5,32.0
1031,16,2,3,24.0,Female,Endurance,HIIT,32,8.2,,374,Medium,54,61,2.7,7.5,1.1,17.2
1031,17,3,3,24.0,Female,Endurance,Cardio,70,5.9,6.4,230,High,57,65,2.6,6.4,1.0,14.0
1031,18,4,3,24.0,Female,Endurance,HIIT,37,10.0,6.5,302,High,58,61,5.1,8.8,1.0,0.0
1031,19,5,3,24.0,Female,Endurance,HIIT,24,9.5,7.7,292,High,55,64,5.0,9.4,1.0,14.3
1031,20,6,3,24.0,Female,Endurance,Cardio,78,6.8,,0,High,62,52,4.1,7.2,1.0,0.0
1031,21,7,3,24.0,Female,Endurance,Rest,17,2.6,7.2,0,Medium,55,74,3.8,5.0,2.1,28.7
1031,22,1,4,24.0,Female,Endurance,Cardio,77,4.2,7.7,0,Medium,52,78,5.8,3.2,4.1,48.7
