Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1054,11,4,2,24.0,Female,Team Sport,Cardio,61,6.2,7.6,215,Medium,53,81,6.2,4.0,4.4,52.7
1054,12,5,2,24.0,Female,Team Sport,Cardio,46,6.1,7.7,278,Medium,57,68,4.2,5.1,2.7,40.4
1054,13,6,2,24.0,Female,Team Sport,Cardio,88,6.1,7.8,0,Medium,58,73,5.9,3.9,2.7,59.1
1054,14,7,2,24.0,Female,Team Sport,Rest,31,2.1,6.4,121,High,59,65,3.6,3.6,4.5,12.2
1054,15,1,3,24.0,Female,Team Sport,HIIT,43,10.0,6.8,352,Medium,56,67,4.3,7.3,1.7,8.6
1054,16,2,3,24.0,Female,Team Sport,Cardio,74,7.1,,374,High,59,57,2.6,7.7,1.6,8.9
1054,17,3,3,24.0,Female,Team Sport,Cardio,42,7.0,7.6,267,Medium,60,70,4.8,7.4,3.2,48.7
1054,18,4,3,24.0,Female,Team Sport,Strength,56,8.1,6.7,316,Medium,62,62,2.7,9.6,1.3,2.7
1054,19,5,3,24.0,Female,Team Sport,Strength,62,6.1,7.1,293,High,62,64,5.1,6.6,1.4,15.9
1054,20,6,3,24.0,Female,Team Sport,Yoga,42,4.4,7.6,232,Low,56,83,5.9,4.7,3.7,51.1
