Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1108,4,4,1,30.0,Female,Mixed,HIIT,41,7.9,7.9,302,Medium,58,64,4.5,6.6,3.8,42.1
1108,5,5,1,30.0,Female,Mixed,HIIT,46,7.4,7.5,270,Medium,62,63,6.0,5.1,4.1,32.6
1108,6,6,1,30.0,Female,Mixed,Yoga,67,2.4,,77,Medium,58,73,6.7,2.8,5.0,46.9
1108,7,7,1,30.0,Female,Mixed,Yoga,58,1.7,8.0,0,Medium,60,70,4.9,1.0,4.6,62.6
1108,8,1,2,30.0,Female,Mixed,HIIT,51,9.9,6.8,315,Medium,64,55,5.0,9.7,1.7,11.5
1108,9,2,2,30.0,Female,Mixed,Strength,86,8.0,7.8,173,Low,62,65,5.6,6.7,3.4,61.5
1108,10,3,2,30.0,Female,Mixed,Strength,61,7.6,7.3,330,Medium,62,60,4.2,7.3,1.8,13.8
1108,11,4,2,30.0,Female,Mixed,Cardio,75,6.5,8.0,280,Medium,58,63,5.8,4.7,3.6,50.6
1108,12,5,2,30.0,Female,Mixed,Strength,80,7.9,7.5,257,Medium,60,64,4.9,5.8,1.0,29.9
1108,13,6,2,30.0,Female,Mixed,Cardio,60,5.6,7.2,296,High,64,53,3.7,5.3,1.9,6.6
