Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1039,19,5,3,29.0,Male,Combat,Strength,67,8.0,7.4,257,High,61,46,4.3,6.4,1.0,0.0
1039,20,6,3,29.0,Male,Combat,Yoga,58,4.1,8.2,0,Medium,60,58,6.5,4.9,3.5,37.4
1039,21,7,3,29.0,Male,Combat,Rest,13,1.9,6.3,0,Medium,62,59,5.8,2.9,2.1,0.0
1039,22,1,4,29.0,Male,Combat,Strength,62,6.8,6.9,256,High,62,52,4.5,6.9,1.0,10.9
1039,23,2,4,29.0,Male,Combat,Cardio,50,4.0,6.8,150,Medium,57,54,6.0,4.1,4.3,26.4
1039,24,3,4,29.0,Male,Combat,HIIT,34,6.6,7.7,265,Medium,60,44,5.6,2.8,3.2,14.7
1039,25,4,4,29.0,Male,Combat,Cardio,58,6.4,6.9,280,High,61,44,5.7,4.6,2.6,0.0
1039,26,5,4,29.0,Male,Combat,HIIT,36,5.2,8.0,0,High,60,57,3.5,5.5,1.2,22.5
1039,27,6,4,29.0,Male,Combat,Cardio,61,4.5,6.9,186,Medium,58,63,5.1,3.3,2.7,43.6
1039,28,7,4,29.0,Male,Combat,Rest,10,1.0,8.1,129,Low,55,72,6.6,1.0,5.0,82.9
