Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1095,26,5,4,19.0,Female,Team Sport,Cardio,68,5.5,8.5,153,Medium,53,96,6.7,4.9,5.5,94.4
1095,27,6,4,19.0,Female,Team Sport,Yoga,37,3.3,7.4,239,Medium,56,86,5.6,1.9,2.4,72.4
1095,28,7,4,19.0,Female,Team Sport,Yoga,53,1.9,8.7,209,Medium,49,103,7.3,2.4,6.2,100.0
1096,1,1,1,19.0,Male,Strength,Strength,47,7.9,8.5,277,Medium,50,106,5.6,3.5,6.9,100.0
1096,2,2,1,19.0,Male,Strength,Strength,86,7.6,7.9,0,Low,55,93,6.7,4.2,5.9,94.7
1096,3,3,1,19.0,Male,Strength,Strength,62,7.0,5.7,350,High,60,75,4.6,5.0,2.0,22.1
1096,4,4,1,19.0,Male,Strength,HIIT,10,8.1,7.0,227,Medium,58,81,4.5,6.9,2.9,69.9
1096,5,5,1,19.0,Male,Strength,Strength,63,6.4,6.5,158,Low,53,83,5.5,5.0,1.0,64.4
1096,6,6,1,19.0,Male,Strength,Yoga,66,3.4,7.4,200,Medium,53,97,6.2,3.7,4.2,80.7
1096,7,7,1,19.0,Male,Strength,Rest,22,3.0,7.7,0,Medium,53,89,5.3,2.9,4.3,76.1
