Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1040,11,4,2,30.0,Female,Strength,HIIT,45,7.9,6.9,305,High,59,57,4.7,8.2,1.0,0.0
1040,12,5,2,30.0,Female,Strength,Strength,70,7.5,,319,High,60,52,3.7,7.6,1.0,0.0
1040,13,6,2,30.0,Female,Strength,Strength,65,7.7,6.5,314,High,58,53,2.8,7.5,1.0,1.1
1040,14,7,2,30.0,Female,Strength,Rest,26,1.2,8.8,194,Medium,50,79,6.8,1.5,2.7,74.1
1040,15,1,3,30.0,Female,Strength,Strength,81,8.5,,221,High,57,56,4.3,8.5,1.0,6.0
1040,16,2,3,30.0,Female,Strength,Strength,73,6.0,7.7,214,Medium,54,73,5.8,3.1,1.8,57.0
1040,17,3,3,30.0,Female,Strength,Strength,67,8.5,7.1,359,High,57,64,4.7,8.0,1.0,12.0
1040,18,4,3,30.0,Female,Strength,Strength,71,7.6,7.3,298,Medium,55,72,5.4,5.8,2.5,52.2
1040,19,5,3,30.0,Female,Strength,Strength,88,8.0,7.2,242,Medium,58,60,5.7,9.7,1.3,28.1
1040,20,6,3,30.0,Alien,Strength,Yoga,50,5.0,7.9,208,Medium,56,70,6.3,5.4,1.7,46.3
