Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1262,25,4,4,27.0,Female,Endurance,HIIT,27,7.4,8.3,0,Medium,50,80,5.6,6.5,3.6,78.3
1262,26,5,4,27.0,Female,Endurance,Cardio,61,3.9,6.4,0,Low,53,70,6.2,5.2,4.0,42.2
1262,27,6,4,27.0,Female,Endurance,Cardio,74,5.9,7.1,199,Medium,51,70,5.5,6.1,1.9,41.1
1262,28,7,4,27.0,Female,Endurance,Rest,30,1.0,5.6,172,Medium,53,77,4.5,1.4,2.9,12.6
1263,1,1,1,23.0,Female,Endurance,Cardio,85,5.6,6.3,0,Medium,46,95,5.1,2.7,7.1,81.5
1263,2,2,1,23.0,Female,Endurance,Cardio,68,6.8,7.6,0,Medium,46,97,4.3,3.4,5.2,91.5
1263,3,3,1,23.0,Female,Endurance,Cardio,67,6.3,6.4,303,Medium,50,80,3.6,4.9,4.4,31.7
1263,4,4,1,23.0,Female,Endurance,Cardio,72,5.5,7.9,148,Medium,47,92,6.0,4.2,3.7,88.1
1263,5,5,1,23.0,Female,Endurance,HIIT,37,10.0,8.0,230,High,51,80,5.3,6.1,3.1,70.3
1263,6,6,1,23.0,Female,Endurance,Cardio,61,5.4,7.5,0,Medium,50,90,6.0,4.6,5.1,67.6
