Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1085,6,6,1,28.0,Male,Team Sport,Yoga,40,5.2,6.4,229,Medium,67,82,4.1,5.9,1.9,43.0
1085,7,7,1,28.0,Male,Team Sport,Rest,26,1.9,7.4,0,Medium,63,96,5.7,1.4,4.9,75.9
1085,8,1,2,28.0,Male,Team Sport,Strength,57,7.3,6.8,265,Medium,67,78,3.9,5.1,3.1,51.4
1085,9,2,2,28.0,Male,Team Sport,Strength,58,6.5,7.6,0,Medium,64,79,5.8,6.6,2.6,54.9
1085,10,3,2,28.0,Male,Team Sport,HIIT,41,9.9,5.8,302,Medium,70,70,5.2,8.2,2.6,26.1
1085,11,4,2,28.0,Male,Team Sport,HIIT,30,8.9,7.0,0,Medium,67,69,4.7,9.1,1.0,18.5
1085,12,5,2,28.0,Male,Team Sport,Strength,61,6.2,7.1,0,High,72,66,4.5,5.5,1.0,3.7
1085,13,6,2,28.0,Male,Team Sport,Cardio,84,6.3,7.0,0,High,71,73,4.6,8.1,2.1,13.2
1085,14,7,2,28.0,Male,Team Sport,Rest,10,1.0,8.5,268,Medium,63,100,5.9,2.3,2.8,91.3
1085,15,1,3,28.0,Male,Team Sport,Strength,71,7.7,6.8,276,High,69,69,4.5,7.5,1.6,48.9
